age_floor,sex,marital,manner
71,f,s,n
71,m,m,n
71,f,w,n
71,f,w,n
71,f,w,n
71,m,w,n
71,m,m,n
71,f,w,n
71,f,w,n
71,f,m,n
71,m,s,n
71,f,m,n
71,f,d,n
71,f,m,n
71,m,s,n
71,f,d,n
71,m,s,a
71,f,w,n
71,f,w,n
71,f,m,n
71,f,d,n
71,m,m,n
71,f,s,n
71,m,d,n
71,m,s,n
71,f,d,n
71,f,w,n
71,m,d,n
71,m,s,n
71,f,s,n
71,m,m,n
71,f,w,n
71,m,w,n
71,m,d,n
71,f,s,n
71,f,d,a
71,m,m,n
71,f,w,n
71,m,m,n
71,m,w,n
71,f,s,n
71,f,m,n
71,m,m,n
71,m,s,n
71,m,m,n
71,m,m,n
71,f,w,n
71,m,s,n
71,f,d,n
71,m,s,n
71,m,m,n
71,f,w,n
71,m,m,n
71,f,m,n
71,f,d,s
71,f,d,n
71,f,m,n
71,f,w,n
71,m,d,n
71,m,m,n
71,f,w,n
71,m,d,n
71,f,d,n
71,m,m,n
71,m,d,n
71,f,d,n
71,f,m,n
71,f,d,n
71,m,m,n
71,f,m,n
71,m,w,n
71,f,d,n
71,m,w,n
71,m,m,n
71,f,m,n
71,f,m,n
71,m,m,n
71,f,d,n
71,m,m,n
71,f,d,n
71,m,s,n
71,f,d,n
71,m,s,n
71,m,s,n
71,m,m,n
71,m,m,n
71,f,d,n
71,f,m,n
71,m,m,n
71,f,s,a
71,f,d,n
71,f,m,n
71,m,m,n
71,f,d,n
71,f,m,n
71,m,m,n
71,m,d,n
71,f,d,n
71,m,m,n
71,m,m,n
71,m,w,n
71,m,w,n
71,m,m,n
71,m,d,n
71,f,m,n
71,m,m,n
71,m,m,n
71,m,d,n
71,f,s,n
71,m,m,n
71,m,m,n
71,f,w,n
71,m,m,n
71,m,m,n
71,f,m,n
71,m,w,n
71,f,m,n
71,f,d,n
71,f,d,n
71,f,d,c
71,f,m,n
71,f,s,n
71,f,m,n
71,m,s,n
71,m,d,n
71,m,w,n
71,f,w,n
71,m,s,n
71,f,d,n
71,m,m,n
71,f,w,n
71,m,m,n
71,m,m,n
71,f,m,n
71,f,w,n
71,m,m,n
71,m,m,n
71,m,s,n
71,m,m,n
71,f,w,n
71,f,w,n
71,m,w,n
71,m,w,n
71,f,w,n
71,m,m,n
71,f,m,n
71,f,w,n
71,m,d,n
71,f,m,n
71,m,m,n
71,m,d,n
71,f,m,n
71,m,d,n
71,m,m,n
71,f,m,n
71,f,w,n
71,f,d,n
71,f,w,n
71,m,s,n
71,m,m,n
71,m,s,a
71,m,d,n
71,f,w,n
71,f,w,n
71,m,s,n
71,f,w,n
71,m,m,n
71,f,m,n
71,f,d,n
71,f,m,n
71,f,w,n
71,m,m,n
71,m,d,n
71,m,m,n
71,m,s,n
71,m,d,n
71,f,w,n
71,m,m,n
71,m,m,n
71,m,m,n
71,m,w,n
71,f,s,n
71,m,m,a
71,m,m,n
71,f,m,n
71,f,d,n
71,f,w,n
71,m,m,n
71,f,d,n
71,m,s,n
71,f,d,n
71,f,w,n
71,f,w,n
71,m,d,n
71,m,m,n
71,m,w,n
71,f,m,n
71,f,m,n
71,m,m,n
71,m,m,n
71,m,m,n
71,m,m,n
71,f,d,n
71,f,d,n
71,f,m,n
71,f,m,a
71,m,d,n
71,m,w,n
71,m,m,n
71,m,w,n
71,m,m,n
71,m,d,n
71,m,s,n
71,f,m,n
71,f,m,n
71,m,d,n
71,f,d,n
71,m,s,n
71,m,d,n
71,f,m,n
71,f,m,n
71,m,m,n
71,m,m,n
71,m,s,n
71,f,m,n
71,m,m,n
71,f,d,n
71,f,w,n
71,m,s,n
71,f,m,n
71,f,w,n
71,m,m,n
71,m,d,n
71,f,w,n
71,m,d,n
71,f,m,n
71,m,d,n
71,f,w,n
71,f,s,n
71,f,s,n
71,f,m,n
71,m,m,n
71,m,m,n
71,m,d,n
71,f,s,n
71,m,m,n
71,m,m,n
71,m,m,n
71,f,m,n
71,f,m,n
71,m,w,n
71,m,s,n
71,f,d,n
71,f,m,n
71,m,d,n
71,f,m,n
71,m,m,a
71,m,m,n
71,m,d,n
71,f,m,n
71,f,m,n
71,m,d,n
71,m,w,n
71,f,m,n
71,f,d,n
71,m,s,n
71,f,d,n
71,f,d,n
71,m,d,n
71,f,s,n
71,m,m,n
71,m,m,n
71,m,m,n
71,f,m,n
71,m,m,n
71,m,m,n
71,f,w,n
71,f,m,n
71,f,m,n
71,m,m,n
71,f,s,n
71,m,d,n
71,f,d,n
71,f,d,n
71,f,w,n
71,m,d,n
71,m,m,n
71,m,d,n
71,f,d,n
71,f,m,n
71,f,s,n
71,m,m,a
71,m,m,n
71,m,d,n
71,m,m,n
71,f,m,n
71,m,w,n
71,m,m,n
71,m,m,n
71,m,s,n
71,m,m,n
71,m,d,n
71,f,m,n
71,f,m,n
71,m,m,n
71,m,m,n
71,f,d,n
71,f,d,n
71,f,s,n
71,m,s,n
71,m,w,n
71,f,m,n
71,f,w,n
71,m,m,n
71,m,m,n
71,f,m,n
71,m,m,n
71,m,m,n
71,f,d,n
71,f,w,n
71,f,m,n
71,f,m,n
71,m,m,n
71,m,d,n
71,f,w,n
71,m,m,n
71,m,m,n
71,m,d,n
71,m,m,n
71,m,s,n
71,m,s,n
71,f,m,n
71,f,d,n
71,f,m,n
71,m,s,n
71,m,d,n
71,m,m,n
71,f,m,n
71,f,s,n
71,m,m,n
71,m,m,n
71,f,d,n
71,m,m,n
71,m,m,n
71,f,d,n
71,f,w,a
71,f,m,n
71,f,d,n
71,m,m,n
71,m,d,n
71,m,d,n
71,m,m,n
71,f,s,n
71,f,d,n
71,m,m,n
71,m,m,n
71,f,m,n
71,m,m,n
71,m,s,n
71,m,m,n
71,m,d,n
71,m,m,n
71,f,m,n
71,m,m,n
71,m,d,n
71,m,m,n
71,m,w,n
71,m,m,n
71,f,m,n
71,f,d,n
71,m,m,n
71,f,m,n
71,m,s,n
71,f,m,n
71,f,m,n
71,m,d,n
71,f,d,n
71,f,m,n
71,m,w,n
71,f,w,n
71,m,s,n
71,f,m,n
71,f,w,n
71,f,d,n
71,f,w,n
71,f,d,n
71,m,m,n
71,m,w,n
71,m,m,n
71,m,m,n
71,m,m,n
71,f,d,n
71,m,s,n
71,m,s,n
71,m,m,n
71,m,w,n
71,f,m,n
71,f,m,n
71,f,m,n
71,m,d,n
71,f,s,n
71,m,m,n
71,m,s,n
71,m,w,n
71,f,w,n
71,m,m,n
71,f,w,n
71,m,s,n
71,m,w,n
71,m,m,n
71,f,s,n
71,m,d,n
71,f,d,n
71,f,m,n
71,f,d,n
71,f,d,n
71,f,m,n
71,f,m,n
71,f,m,n
71,m,s,n
71,f,s,n
71,m,w,n
71,m,m,n
71,f,d,n
71,m,m,n
71,f,m,n
71,f,d,n
71,m,m,n
71,m,m,n
71,f,d,n
71,m,m,n
71,m,s,n
71,m,w,n
71,f,m,n
71,f,w,n
71,f,d,n
71,m,m,n
71,m,m,n
71,m,m,n
71,m,m,n
71,f,s,n
71,m,m,n
71,f,s,n
71,f,w,n
71,f,m,n
71,f,d,n
71,m,m,n
71,m,m,n
71,m,m,n
71,m,m,n
71,f,w,n
71,f,w,n
71,m,d,n
71,m,m,n
71,f,w,n
71,f,w,n
71,m,m,n
71,m,m,n
71,f,m,n
71,m,m,n
71,m,m,n
71,m,d,n
71,f,d,n
71,f,m,n
71,m,w,n
71,m,m,n
71,m,m,n
71,m,m,n
71,f,w,a
71,m,d,n
71,m,m,n
71,m,d,n
71,f,w,n
71,f,w,n
71,m,s,a
71,m,m,n
71,m,s,n
71,m,m,n
71,f,w,n
71,m,m,n
71,m,s,n
71,m,s,n
71,f,w,n
71,m,m,n
71,m,m,n
71,m,m,n
71,f,s,n
71,m,d,n
71,m,m,n
71,f,m,n
71,m,m,n
71,f,d,n
71,f,m,n
71,m,s,n
71,f,d,n
71,m,d,n
71,f,w,n
71,m,s,n
71,f,m,n
71,m,d,n
71,f,d,n
71,m,m,n
71,f,w,n
71,m,m,n
71,f,s,n
71,m,w,n
71,m,s,n
71,m,m,n
71,m,m,n
71,f,m,n
71,m,d,n
71,m,d,n
71,m,d,n
71,f,d,n
71,m,m,n
71,f,s,n
71,f,w,n
71,f,w,n
71,f,d,n
71,f,w,n
71,f,d,n
71,m,d,n
71,m,s,n
71,f,w,n
71,m,m,n
71,f,d,n
71,m,m,n
71,f,s,n
71,m,m,n
71,f,m,n
71,m,s,n
71,m,w,n
71,m,m,n
71,f,m,n
71,m,m,n
71,f,m,n
71,m,m,n
71,f,m,n
71,m,m,n
71,m,m,n
71,m,m,n
71,m,m,n
71,m,w,n
71,m,d,n
71,m,m,n
71,m,m,n
71,f,d,n
71,f,d,n
71,m,m,n
71,m,m,n
71,m,m,n
71,m,m,n
71,f,w,n
71,m,d,n
71,f,d,n
71,m,m,n
71,m,m,n
71,f,w,n
71,f,s,n
71,f,m,n
71,m,m,n
71,m,m,n
71,f,m,n
71,m,m,n
71,m,d,n
71,m,m,n
71,m,m,n
71,f,d,n
71,f,s,n
71,f,d,n
71,m,m,n
71,m,m,n
71,f,m,n
71,f,m,n
71,f,m,n
71,m,m,n
71,m,m,n
71,f,d,n
71,m,m,n
71,m,m,n
71,m,m,n
71,f,w,n
71,f,d,n
71,m,m,n
71,m,m,n
71,m,m,n
71,m,d,n
71,m,s,n
71,m,m,n
71,m,w,n
71,f,w,n
71,f,m,n
71,m,m,n
71,m,m,n
71,f,s,n
71,f,d,n
71,f,m,n
71,m,m,n
71,f,m,n
71,f,m,n
71,f,s,n
71,f,w,n
71,m,m,n
71,m,w,n
71,f,m,n
71,m,m,n
71,m,d,n
71,m,d,n
71,m,s,n
71,f,s,n
71,m,m,n
71,m,m,n
71,m,w,n
71,f,d,n
71,f,d,n
71,f,d,n
71,f,m,n
71,m,w,n
71,m,m,n
71,m,m,n
71,m,d,n
71,f,m,n
71,m,s,n
71,m,m,n
71,m,m,n
71,m,w,n
71,m,s,n
71,f,s,n
71,f,d,n
71,f,m,n
71,f,w,n
71,m,s,n
71,m,w,n
71,m,m,n
71,m,d,n
71,m,m,n
71,f,w,n
71,m,s,n
71,f,w,n
71,f,m,n
71,m,m,n
71,f,s,n
71,m,d,n
71,m,m,n
71,m,d,n
71,m,w,n
71,f,w,n
71,f,w,n
71,f,s,n
71,f,d,n
71,f,w,n
71,m,m,n
71,m,m,n
71,m,s,a
71,f,d,n
71,f,d,n
71,m,m,n
71,f,m,n
71,f,w,n
71,m,d,n
71,m,s,n
71,m,s,n
71,m,d,n
71,m,m,n
71,m,m,n
71,f,m,n
71,f,d,n
71,m,m,n
71,m,m,n
71,f,m,n
71,m,w,n
71,m,s,n
71,f,d,n
71,f,d,n
71,m,m,n
71,m,d,n
71,f,w,n
71,m,m,n
71,m,d,n
71,f,d,n
71,m,m,n
71,f,m,n
71,m,m,n
71,m,w,n
71,m,d,n
71,f,s,n
71,m,m,n
71,f,d,n
71,f,s,n
71,m,w,n
71,f,w,n
71,m,m,n
71,f,m,n
71,f,m,n
71,m,m,n
71,m,m,n
71,f,m,n
71,f,w,n
71,f,m,n
71,m,s,n
71,f,s,n
71,m,m,n
71,f,d,n
71,m,m,n
71,m,m,n
71,f,w,n
71,f,w,n
71,m,m,s
71,f,s,n
71,m,m,n
71,m,m,n
71,m,m,n
71,f,s,n
71,m,d,n
71,m,d,n
71,f,d,n
71,m,d,n
71,f,w,n
71,f,s,a
71,f,m,n
71,f,w,n
71,m,s,n
71,f,m,n
71,m,d,n
71,m,m,n
71,m,m,n
71,f,d,n
71,m,m,n
71,f,s,n
71,f,m,n
71,m,m,n
71,m,m,n
71,f,m,n
71,f,m,n
71,m,m,n
71,f,d,n
71,f,d,n
71,m,m,n
71,m,m,n
71,m,s,n
71,f,w,n
71,m,m,n
71,f,w,n
71,f,d,n
71,f,d,n
71,m,m,a
71,m,s,n
71,m,m,n
71,m,m,a
71,m,m,n
71,m,m,n
71,m,m,n
71,m,m,n
71,f,m,n
71,m,w,s
71,m,m,n
71,m,d,n
71,f,m,n
71,f,s,n
71,m,m,n
71,f,w,n
71,f,d,n
71,f,m,a
71,m,s,n
71,m,m,n
71,m,m,n
71,f,w,n
71,f,w,n
71,f,s,n
71,m,m,n
71,m,m,n
71,m,d,n
71,f,s,n
71,f,w,n
71,f,d,n
71,m,d,n
71,f,w,n
71,f,w,n
71,m,d,n
71,f,d,n
71,m,w,n
71,m,w,n
71,m,m,n
71,m,s,n
71,f,m,n
71,f,m,n
71,m,m,n
71,f,m,n
71,m,m,n
71,m,m,n
71,m,m,n
71,f,m,n
71,m,m,n
71,m,d,n
71,m,m,n
71,m,m,n
71,f,w,n
71,f,m,n
71,m,m,n
71,m,d,n
71,m,m,n
71,f,m,n
71,f,s,n
71,m,w,n
71,m,m,n
71,m,m,n
71,f,m,n
71,f,m,n
71,m,m,n
71,m,s,n
71,m,d,n
71,f,d,n
71,f,m,n
71,m,d,n
71,f,w,n
71,f,w,n
71,f,s,n
71,f,w,n
71,m,m,n
71,m,s,n
71,m,m,n
71,f,w,n
71,f,d,n
71,m,m,n
71,f,m,n
71,m,m,n
71,m,m,n
71,m,d,n
71,m,w,n
71,m,m,n
71,m,s,n
71,f,s,n
71,m,d,n
71,f,m,n
71,m,m,n
71,m,m,n
71,m,m,n
71,m,w,n
71,m,m,n
71,m,d,n
71,m,d,n
71,m,d,n
71,m,m,n
71,f,m,n
71,m,m,n
71,f,d,n
71,f,d,n
71,m,m,n
71,f,m,n
71,m,m,n
71,m,m,n
71,m,m,n
71,m,m,n
71,m,m,n
71,f,w,n
71,m,s,n
71,m,d,n
71,m,w,n
71,f,d,n
71,m,s,n
71,f,m,n
71,m,m,n
71,m,d,n
71,m,m,n
71,m,d,n
71,f,m,n
71,m,m,n
71,m,m,n
71,m,m,n
71,f,d,n
71,m,m,n
71,m,m,n
71,m,m,n
71,m,m,n
71,f,m,n
71,m,m,n
71,f,w,n
71,m,s,a
71,m,m,n
71,f,s,n
71,m,m,a
71,f,m,n
71,m,s,n
71,f,m,n
71,f,s,n
71,m,s,n
71,f,w,n
71,m,m,n
71,m,m,n
71,m,m,n
71,f,w,n
71,m,m,n
71,f,m,n
71,m,d,n
71,m,m,n
71,m,m,n
71,f,w,n
71,f,m,n
71,m,m,n
71,m,m,n
71,m,m,n
71,f,s,n
71,m,m,n
71,f,m,n
71,m,s,a
71,f,d,n
71,f,d,n
71,m,s,n
71,m,d,n
71,m,d,n
71,m,s,n
71,m,d,n
71,f,m,n
71,f,w,n
71,f,w,a
71,f,w,n
71,f,d,n
71,m,m,n
71,f,m,n
71,f,m,n
71,f,m,n
71,m,m,n
71,m,m,n
71,m,m,n
71,m,d,n
71,m,s,n
71,m,m,n
71,m,m,n
71,f,m,n
71,m,m,n
71,f,m,n
71,m,d,n
71,f,s,n
71,f,s,n
71,m,m,n
71,f,m,n
71,f,m,n
71,f,m,n
71,f,m,n
71,m,m,n
71,m,m,n
71,f,m,n
71,m,m,n
71,f,w,n
71,m,d,n
71,m,m,n
71,m,m,n
71,f,w,n
71,f,d,n
71,f,m,n
71,f,w,n
71,m,m,n
71,f,w,n
71,m,d,n
71,m,m,n
71,m,m,n
71,m,s,n
71,m,s,n
71,f,w,n
71,f,m,n
71,f,m,n
71,m,m,n
71,m,d,n
71,m,d,n
71,f,s,n
71,m,m,n
71,m,d,n
71,f,m,n
71,f,m,n
71,m,s,n
71,m,m,n
71,m,m,n
71,m,m,n
71,m,d,n
71,f,w,n
71,m,w,n
71,f,m,n
71,f,s,n
71,m,m,n
71,m,m,n
71,f,m,n
71,m,w,n
71,m,d,n
71,m,m,n
71,f,m,n
71,f,m,n
71,f,w,n
71,f,w,n
71,m,m,n
71,m,w,n
71,m,w,n
71,m,m,n
71,m,d,n
71,m,m,n
71,m,m,n
71,f,d,n
71,m,m,n
71,f,w,n
71,f,m,n
71,m,d,n
71,m,m,n
71,f,w,n
71,m,s,n
71,m,d,n
71,m,m,n
71,m,w,n
71,m,w,n
71,f,m,n
71,f,d,n
71,f,w,n
71,f,w,n
71,m,m,n
71,f,m,n
71,m,d,n
71,m,m,n
71,m,s,n
71,f,m,n
71,m,d,n
71,f,w,n
71,f,d,n
71,m,d,n
71,m,m,n
71,m,d,n
71,m,m,n
71,f,s,n
71,m,m,n
71,f,s,n
71,m,s,n
71,m,m,n
71,f,m,n
71,m,d,n
71,m,d,n
71,m,d,n
71,f,d,n
71,f,d,n
71,m,w,n
71,f,w,n
71,m,m,n
71,f,s,n
71,m,s,n
71,f,s,n
71,m,d,n
71,m,m,n
71,f,m,n
71,m,s,n
71,m,m,a
71,m,m,n
71,m,d,n
71,f,w,n
71,m,s,n
71,m,d,n
71,f,w,n
71,m,d,n
71,m,m,n
71,m,d,n
71,f,s,n
71,f,m,n
71,m,m,n
71,f,d,n
71,f,d,n
71,f,m,n
71,m,d,n
71,m,m,n
71,m,w,n
71,f,w,n
71,m,s,n
71,m,w,n
71,m,m,n
71,m,s,n
71,f,d,n
71,m,m,n
71,f,m,n
71,m,m,n
71,m,d,n
71,m,s,n
71,m,m,n
71,m,m,n
71,f,m,n
71,f,m,n
71,f,d,n
71,m,m,n
71,m,s,n
71,m,s,n
71,m,m,n
71,m,m,n
71,m,d,n
71,f,d,n
71,f,w,n
71,f,w,n
71,f,d,n
71,f,d,n
71,m,m,n
71,f,m,n
71,m,m,n
71,m,s,n
71,f,w,n
71,f,d,n
71,m,d,n
71,m,d,n
71,f,w,n
71,m,m,n
71,m,m,n
71,m,s,n
71,f,m,n
71,m,s,n
71,m,s,n
71,m,d,n
71,f,m,n
71,m,m,a
71,m,w,n
71,f,d,n
71,m,m,n
71,m,m,n
71,m,d,a
71,f,s,n
71,f,d,n
71,m,m,n
71,m,s,n
71,f,m,n
71,f,d,n
71,m,d,n
71,m,s,n
71,m,m,n
71,f,m,n
71,m,m,n
71,f,w,n
71,f,m,n
71,m,m,n
71,f,m,n
71,m,d,n
71,m,s,n
71,f,d,n
71,f,w,n
71,f,s,n
71,f,m,n
71,f,w,n
71,m,d,n
71,m,s,n
71,f,w,n
71,m,m,n
71,m,m,s
71,m,d,n
71,f,m,n
71,m,w,n
71,m,m,n
71,m,d,n
71,m,s,n
71,f,m,n
71,m,m,n
71,f,s,n
71,m,m,n
71,m,d,n
71,m,m,n
71,m,m,n
71,f,m,n
71,m,m,n
71,f,w,n
71,m,w,n
71,m,d,n
71,m,m,n
71,f,w,n
71,m,d,n
71,m,w,n
71,f,d,n
71,f,m,n
71,f,w,n
71,f,w,n
71,f,d,n
71,m,m,n
71,f,m,n
71,m,m,n
71,m,m,n
71,m,m,n
71,f,w,n
71,f,w,n
71,f,w,n
71,m,m,n
71,f,d,n
71,f,s,n
71,m,m,n
71,m,s,n
71,m,w,n
71,m,s,n
71,m,s,n
71,m,w,n
71,f,w,n
71,m,s,n
71,f,w,n
71,f,m,n
71,m,s,n
71,m,m,n
71,f,m,n
71,m,m,n
71,m,m,n
71,f,d,n
71,m,d,n
71,m,m,n
71,m,m,n
71,f,d,n
71,m,m,n
71,m,m,n
71,m,w,n
71,f,d,n
71,f,w,a
71,f,s,n
71,f,d,n
71,m,m,n
71,m,m,n
71,m,m,n
71,f,m,n
71,m,m,n
71,m,d,n
71,m,s,n
71,f,w,n
71,f,d,n
71,f,d,n
71,f,m,n
71,m,d,n
71,f,w,n
71,f,m,n
71,m,m,n
71,f,m,n
71,m,m,n
71,m,m,n
71,m,s,n
71,f,w,n
71,m,m,n
71,m,m,n
71,f,d,n
71,f,m,n
71,f,m,n
71,f,d,n
71,m,d,n
71,m,w,n
71,m,m,n
71,m,m,n
71,m,m,n
71,m,m,n
71,f,d,n
71,m,m,n
71,m,m,n
71,f,m,n
71,f,d,n
71,f,w,n
71,m,m,n
71,m,m,n
71,f,w,n
71,f,m,n
71,f,m,n
71,m,m,n
71,f,s,n
71,m,m,a
71,m,s,n
71,f,m,n
71,m,m,n
71,f,w,n
71,m,m,n
71,m,m,n
71,m,m,n
71,f,d,n
71,f,m,n
71,m,m,n
71,m,d,n
71,f,s,n
71,f,m,n
71,m,m,n
71,m,m,n
71,f,m,n
71,m,m,n
71,m,m,n
71,f,w,n
71,f,w,n
71,m,m,n
71,m,w,n
71,m,s,n
71,m,m,n
71,m,d,n
71,m,s,n
71,m,d,n
71,m,m,n
71,f,w,n
71,m,s,n
71,f,m,n
71,f,s,n
71,m,d,n
71,m,m,n
71,m,m,n
71,m,m,n
71,f,d,n
71,m,d,n
71,m,m,n
71,m,m,n
71,m,w,n
71,m,m,n
71,f,m,n
71,f,w,n
71,f,w,a
71,m,m,n
71,m,s,n
71,m,d,n
71,m,d,n
71,m,s,n
71,f,d,n
71,m,s,a
71,m,w,n
71,m,m,n
71,f,s,n
71,m,m,n
71,m,m,n
71,m,m,n
71,m,s,n
71,m,w,n
71,m,m,n
71,f,m,n
71,f,w,n
71,m,s,n
71,m,s,n
71,f,d,n
71,m,m,n
71,m,m,n
71,m,m,n
71,m,m,n
71,m,w,n
71,f,w,n
71,f,w,n
71,m,m,n
71,m,s,n
71,m,s,n
71,f,m,n
71,m,m,n
71,f,m,n
71,m,s,n
71,m,m,n
71,f,m,n
71,m,m,n
71,f,w,n
71,f,d,n
71,m,m,n
71,m,m,n
71,m,m,n
71,f,w,n
71,m,s,n
71,m,d,n
71,m,w,n
71,f,m,n
71,f,w,n
71,f,d,n
71,m,m,n
71,f,w,n
71,f,d,n
71,f,m,n
71,m,d,n
71,f,m,n
71,m,m,n
71,f,w,n
71,m,m,n
71,m,m,n
71,m,d,n
71,m,d,n
71,m,d,n
71,f,s,n
71,m,m,n
71,f,m,n
71,f,m,n
71,m,d,n
71,m,w,n
71,m,w,n
71,m,m,n
71,f,m,n
71,m,m,n
71,f,s,n
71,m,m,n
71,f,m,n
71,f,w,n
71,m,m,h
71,f,s,n
71,m,d,n
71,f,m,n
71,f,s,n
71,m,m,n
71,m,m,n
71,m,s,n
71,f,w,n
71,f,m,n
71,m,d,n
71,m,w,n
71,f,m,n
71,m,s,n
71,f,m,n
71,m,m,n
71,f,m,n
71,m,m,n
71,m,s,n
71,f,m,n
71,f,d,n
71,m,m,n
71,m,m,n
71,m,m,n
71,m,m,n
71,f,d,n
71,m,w,n
71,m,m,n
71,m,m,n
71,m,s,n
71,m,m,n
71,m,w,n
71,m,w,n
71,f,d,n
71,m,m,n
71,f,d,n
71,f,m,n
71,f,m,n
71,f,m,n
71,m,d,n
71,m,d,n
71,m,w,n
71,m,s,n
71,f,m,n
71,f,m,n
71,m,m,n
71,m,m,n
71,f,w,n
71,m,m,n
71,f,m,n
71,m,d,n
71,m,s,n
71,m,m,n
71,m,m,n
71,f,d,n
71,m,m,n
71,f,m,n
71,f,w,n
71,m,w,n
71,m,m,n
71,m,m,n
71,f,s,n
71,m,d,n
71,m,s,n
71,f,m,n
71,f,s,n
71,m,w,n
71,f,d,n
71,m,m,n
71,f,m,n
71,f,m,n
71,m,d,n
71,m,m,n
71,m,m,n
71,m,s,n
71,m,w,n
71,f,m,n
71,f,m,n
71,m,m,n
71,m,s,n
71,m,m,n
71,m,d,n
71,m,m,n
71,f,m,n
71,m,m,n
71,m,m,n
71,m,w,n
71,f,m,n
71,m,s,n
71,f,m,n
71,f,s,n
71,f,m,n
71,m,d,n
71,m,s,s
71,m,s,n
71,f,m,n
71,f,w,n
71,m,m,n
71,f,m,n
71,m,m,n
71,m,m,n
71,m,m,t
71,m,m,n
71,f,s,n
71,f,d,n
71,m,d,n
71,m,m,n
71,f,w,n
71,m,m,n
71,f,m,n
71,m,m,n
71,m,m,n
71,f,d,n
71,m,m,n
71,m,d,n
71,m,m,n
71,f,s,n
71,m,m,n
71,m,m,n
71,m,d,n
71,m,s,n
71,m,m,n
71,f,m,n
71,m,m,n
71,m,m,n
71,f,d,n
71,f,s,n
71,f,d,n
71,m,d,n
71,m,d,n
71,m,d,n
71,f,d,n
71,m,m,n
71,m,m,n
71,m,m,n
71,f,s,n
71,f,w,n
71,m,m,n
71,f,m,n
71,m,d,n
71,m,w,n
71,f,w,n
71,f,w,n
71,m,m,n
71,m,m,n
71,f,m,n
71,m,m,n
71,f,w,n
71,m,m,n
71,m,d,n
71,f,w,n
71,f,d,n
71,f,m,n
71,m,s,n
71,f,d,n
71,m,d,n
71,f,w,n
71,m,m,n
71,f,m,n
71,m,m,n
71,f,m,n
71,f,d,a
71,f,m,n
71,f,d,n
71,f,m,n
71,m,m,n
71,m,w,n
71,f,w,n
71,f,d,n
71,m,s,n
71,f,w,n
71,f,w,n
71,m,d,n
71,m,s,n
71,m,w,n
71,m,s,n
71,f,m,n
71,m,w,n
71,f,d,n
71,m,m,n
71,m,m,n
71,f,w,n
71,f,m,n
71,f,w,n
71,f,d,n
71,m,m,n
71,m,m,n
71,f,m,a
71,m,d,n
71,m,s,n
71,m,s,n
71,m,d,n
71,f,s,n
71,m,m,n
71,m,s,n
71,m,m,n
71,m,w,n
71,m,d,n
71,m,d,n
71,m,m,n
71,f,m,n
71,m,m,n
71,f,w,n
71,f,d,n
71,f,w,n
71,f,m,n
71,f,w,n
71,m,w,n
71,m,d,n
71,m,d,n
71,f,w,n
71,m,d,n
71,f,m,n
71,m,w,n
71,f,w,n
71,f,w,n
71,f,m,n
71,m,w,n
71,f,w,n
71,m,m,n
71,f,d,n
71,m,m,n
71,m,w,n
71,f,d,n
71,f,w,n
71,m,d,n
71,m,m,n
71,m,m,n
71,m,s,n
71,f,d,n
71,m,s,n
71,m,m,n
71,m,s,t
71,m,w,n
71,m,d,n
71,f,d,n
71,m,w,n
71,m,d,n
71,m,m,n
71,f,d,n
71,m,m,n
71,m,w,n
71,m,s,n
71,f,m,n
71,f,d,n
71,f,m,n
71,m,m,n
71,m,m,n
71,m,m,n
71,f,m,n
71,m,s,n
71,f,w,n
71,f,m,n
71,f,d,n
71,f,d,n
71,m,m,n
71,f,m,n
71,m,d,n
71,m,m,n
71,m,d,n
71,m,m,n
71,m,d,n
71,m,m,n
71,m,w,n
71,f,m,n
71,m,s,n
71,m,m,n
71,m,d,n
71,f,m,n
71,m,d,n
71,m,s,n
71,f,d,n
71,m,m,n
71,m,m,n
71,f,w,n
71,m,m,n
71,f,m,n
71,m,m,n
71,m,d,n
71,m,m,n
71,m,d,n
71,f,m,n
71,m,w,n
71,f,d,n
71,f,w,n
71,m,m,n
71,m,d,n
71,m,m,n
71,f,w,n
71,m,m,n
71,f,m,n
71,f,s,n
71,m,s,n
71,f,m,c
71,m,m,n
71,m,m,n
71,f,m,n
71,f,m,n
71,m,m,n
71,f,w,n
71,f,m,n
71,m,d,n
71,f,w,n
71,m,d,n
71,m,m,n
71,m,d,n
71,m,w,n
71,f,w,n
71,f,d,n
71,f,m,n
71,f,w,n
71,f,w,n
71,f,m,n
71,f,m,n
71,f,w,n
71,m,m,n
71,m,m,n
71,m,m,n
71,f,w,n
71,f,w,n
71,m,m,n
71,m,s,n
71,m,m,n
71,m,w,n
71,f,d,n
71,f,m,n
71,m,m,n
71,f,m,n
71,m,s,n
71,m,d,n
71,m,m,n
71,f,m,n
71,m,m,n
71,f,m,n
71,m,d,n
71,m,d,n
71,m,m,n
71,f,s,n
71,m,m,n
71,m,m,n
71,m,m,n
71,m,s,n
71,f,w,n
71,m,w,n
71,m,m,n
71,m,m,n
71,m,m,n
71,f,w,n
71,m,m,n
71,m,d,n
71,m,d,n
71,m,m,n
71,f,m,n
71,f,d,n
71,m,m,n
71,m,s,n
71,m,s,n
71,f,w,n
71,m,m,n
71,m,m,n
71,m,d,n
71,m,d,n
71,m,m,n
71,f,s,n
71,f,m,n
71,f,m,n
71,f,m,n
71,m,s,n
71,f,m,n
71,f,m,n
71,m,m,n
71,m,m,n
71,f,m,n
71,m,m,n
